Date,Coffee_Price,brazil_varginha_T2M_harvest_mean,colombia_manizales_T2M_harvest_mean,ethiopia_limu_T2M_harvest_mean,brazil_varginha_WS2M_harvest_mean,colombia_manizales_WS2M_harvest_mean,brazil_carmo_de_minas_PRECTOTCORR_harvest_mean,ethiopia_limu_PS_harvest_mean
2015-10-01,120.75,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-02,124.3000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-04,124.3000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-05,127.5500030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-06,128.10000610351562,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-07,126.0500030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-08,128.4499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-09,131.60000610351562,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-11,131.60000610351562,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-12,134.5,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-13,134.35000610351562,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-14,134.64999389648438,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-15,133.6999969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-16,125.8499984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-18,125.8499984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-19,123.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-20,124.75,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-21,121.0,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-22,119.8499984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-23,118.4499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-26,117.3000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-27,117.3000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-28,119.0999984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-29,120.3000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-10-30,120.9499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-02,118.8000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-03,120.25,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-04,120.5,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-05,120.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-06,117.75,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-09,117.75,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-10,116.3000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-11,116.8000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-12,115.3000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-13,112.1500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-16,114.3499984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-17,114.25,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-18,112.75,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-19,119.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-20,121.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-23,119.9499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-24,122.4499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-25,122.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-26,122.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-27,121.0,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-11-30,116.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-01,117.1500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-02,117.8000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-03,122.0500030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-04,124.0,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-07,122.6500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-08,122.25,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-09,123.8499984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-10,122.6500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-11,118.0999984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-14,117.25,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-15,115.6500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-16,118.0999984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-17,117.8000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-18,118.4499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-21,117.5,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-22,119.1500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-23,120.9499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-24,119.6999969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-25,119.6999969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-28,119.1500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-29,121.4499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-30,123.6500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2015-12-31,126.6999969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-01,126.6999969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-04,123.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-05,123.0,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-06,119.9499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-07,118.4499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-08,119.0,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-11,114.4499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-12,114.3499984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-13,114.8000030517578,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-14,115.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-15,114.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-18,114.9000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-19,115.6500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-20,111.5999984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-21,114.4000015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-22,116.0,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-25,116.4499969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-26,116.6999969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-27,118.1999969482422,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-28,119.1500015258789,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-01-29,116.3499984741211,19.737058823529413,15.742258064516127,18.27016949152543,1.98843137254902,0.3109677419354837,1.2025490196078432,80.86661016949151
2016-02-01,117.75,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-02,119.8499984741211,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-03,121.5500030517578,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-04,123.1999969482422,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-05,120.4000015258789,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-08,115.75,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-09,114.75,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-10,114.75,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-11,113.0,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-12,115.5500030517578,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-15,115.5500030517578,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-16,114.9000015258789,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-17,114.5500030517578,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-18,114.1500015258789,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-19,115.75,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-22,119.8499984741211,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-23,117.8000030517578,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-24,115.0500030517578,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-25,114.6500015258789,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-26,113.0,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-02-29,112.6500015258789,19.737058823529413,16.5869918699187,18.27016949152543,1.98843137254902,0.2965853658536586,1.2025490196078432,80.86661016949151
2016-03-01,112.5,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-02,113.3499984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-03,115.5999984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-04,118.8000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-07,118.6500015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-08,120.1999969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-09,120.8499984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-10,120.5999984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-11,124.4000015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-14,125.5999984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-15,124.0999984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-16,127.4000015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-17,132.0,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-18,133.85000610351562,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-21,131.5500030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-22,134.64999389648438,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-23,131.10000610351562,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-24,127.5500030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-25,127.5500030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-27,127.5500030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-28,128.5500030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-29,127.4499969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-30,127.0,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-03-31,127.4499969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-01,127.25,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-03,127.25,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-04,122.8000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-05,120.9000015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-06,121.5,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-07,119.8000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-08,120.4499969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-10,120.4499969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-11,123.3499984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-12,124.5999984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-13,121.75,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-14,123.1500015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-15,122.9499969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-17,122.9499969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-18,124.0,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-19,125.8499984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-20,127.1500015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-21,123.5500030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-22,122.75,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-24,122.75,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-25,123.0999984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-26,125.25,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-27,121.0500030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-28,120.4000015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-04-29,120.8499984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
